name,reads,cpm_evseq,gene_id,count,cpm_srr
YDR235W,114,66.6607412674429,YDR235W,27,6.756951213560951
YDR236C,42,24.559220466952645,YDR236C,142,35.53655823428352
YDR237W,29,16.95755698908635,YDR237W,200,50.05149047082186
YDR238C,220,128.64353577927577,YDR238C,206,51.553035184946516
YDR239C,172,100.5758552456156,YDR239C,39,9.760040641810262
YDR240C,204,119.2876422680557,YDR240C,33,8.258495927685606
YDR241W,57,33.33037063372145,YDR241W,38,9.509783189456153
YDR242W,448,261.96501831416157,YDR242W,106,26.527289949535586
YDR243C,399,233.31259443605015,YDR243C,26,6.506693761206842
YDR244W,624,364.87984693758216,YDR244W,41,10.260555546518482
YDR245W,1178,688.8276597635765,YDR245W,658,164.66940364900393
YDR246W,878,513.4046564282005,YDR246W,96,24.02471542599449
YDR246W-A,269,157.29595965738716,YDR246W-A,6,1.5015447141246556
YDR247W,1233,720.9885437083955,YDR247W,88,22.022655807161616
YDR248C,454,265.47347838086904,YDR248C,47,11.762100260643136
YDR249C,604,353.1849800485571,YDR249C,71,17.76827911714176
YDR250C,77,45.025237522746515,YDR250C,1,0.2502574523541093
YDR251W,255,149.10955283506962,YDR251W,109,27.278062306597914
YDR252W,94,54.96587437841783,YDR252W,14,3.5036043329575297
YDR253C,141,82.44881156762673,YDR253C,19,4.754891594728076
YDR254W,513,299.97333570349303,YDR254W,11,2.752831975895202
YDR255C,473,276.58360192544285,YDR255C,31,7.757981022977387
YDR256C,221,129.22827912372702,YDR256C,100,25.02574523541093
YDR257C,72,42.10152080049025,YDR257C,40,10.010298094164373
YDR258C,588,343.829086537337,YDR258C,15,3.7538617853116394
YDR259C,522,305.2360258035543,YDR259C,13,3.253346880603421
YDR260C,255,149.10955283506962,YDR260C,81,20.270853640682855
YDR261C,635,371.31202372654593,YDR261C,326,81.58392946743963
YDR262W,95,55.55061772286908,YDR262W,178,44.54582651903145
YDR263C,235,137.41468594604456,YDR263C,8,2.0020596188328743
YDR264C,241,140.92314601275208,YDR264C,355,88.8413955857088
YDR265W,61,35.66934401152646,YDR265W,50,12.512872617705465
YDR266C,105,61.39805116738161,YDR266C,134,33.534498615450644
YDR267C,5,2.9237167222562674,YDR267C,114,28.529349568368456
YDR268W,34,19.88127371134262,YDR268W,44,11.011327903580808
YDR269C,2,1.169486688902507,YDR269C,2,0.5005149047082186
YDR270W,116,67.8302279563454,YDR270W,45,11.261585355934917
YDR271C,27,15.788070300183842,YDR271C,11,2.752831975895202
YDR272W,18,10.525380200122562,YDR272W,83,20.771368545391073
YDR273W,6,3.5084600667075208,YDR273W,5,1.2512872617705466
YDR274C,1,0.5847433444512535,YDR274C,5,1.2512872617705466
YDR275W,7,4.0932034111587745,YDR275W,47,11.762100260643136
YDR276C,2,1.169486688902507,YDR276C,968,242.2492138787778
YDR277C,2,1.169486688902507,YDR277C,42,10.510812998872591
YDR279W,223,130.39776581262953,YDR279W,32,8.008238475331497
YDR280W,273,159.63493303519218,YDR280W,184,46.047371233156106
YDR281C,124,72.50817471195542,YDR281C,111,27.778577211306132
YDR282C,553,323.36306948154316,YDR282C,15,3.7538617853116394
YDR283C,1071,626.2601219072924,YDR283C,40,10.010298094164373
YDR284C,90,52.62690100061281,YDR284C,356,89.0916530380629
YDR285W,115,67.24548461189416,YDR285W,10,2.502574523541093
YDR286C,44,25.72870715585515,YDR286C,15,3.7538617853116394
YDR287W,99,57.88959110067409,YDR287W,55,13.764159879476011
YDR288W,223,130.39776581262953,YDR288W,33,8.258495927685606
YDR289C,482,281.84629202550417,YDR289C,14,3.5036043329575297
YDR291W,1989,1163.054512113543,YDR291W,47,11.762100260643136
YDR292C,1655,967.7502350668245,YDR292C,108,27.027804854243804
YDR293C,800,467.79467556100275,YDR293C,436,109.11224922639165
YDR294C,22,12.864353577927576,YDR294C,517,129.3831028670745
YDR295C,47,27.482937189208915,YDR295C,25,6.256436308852733
YDR296W,20,11.69486688902507,YDR296W,141,35.286300781929405
YDR297W,90,52.62690100061281,YDR297W,688,172.1771272196272
YDR298C,44,25.72870715585515,YDR298C,606,151.65601612659023
YDR299W,28,16.372813644635098,YDR299W,88,22.022655807161616
YDR300C,5,2.9237167222562674,YDR300C,179,44.79608397138556
YDR301W,538,314.5919193147743,YDR301W,62,15.515962045954774
YDR302W,197,115.19443885689694,YDR302W,227,56.80844168438281
YDR303C,615,359.6171568375209,YDR303C,74,18.519051474204087
YDR304C,66,38.59306073378273,YDR304C,887,221.97836023809495
YDR305C,107,62.56753785628411,YDR305C,67,16.767249307725322
YDR306C,378,221.03298420257383,YDR306C,51,12.763130070059574
YDR307W,267,156.12647296848468,YDR307W,64,16.016476950662994
YDR308C,70,40.93203411158774,YDR308C,53,13.263644974767793
YDR309C,325,190.0415869466574,YDR309C,297,74.32646334917045
YDR310C,566,330.96473295940945,YDR310C,129,32.283211353680095
YDR311W,119,69.58445798969916,YDR311W,24,6.0061788564986225
YDR312W,317,185.36364019104735,YDR312W,28,7.007208665915059
YDR313C,308,180.10095009098606,YDR313C,60,15.015447141246558
YDR314C,765,447.3286585052089,YDR314C,9,2.2523170711869835
YDR315C,401,234.48208112495266,YDR315C,12,3.0030894282493112
YDR316W,669,391.1932974378886,YDR316W,19,4.754891594728076
YDR317W,703,411.0745711492312,YDR317W,29,7.2574661182691695
YDR318W,921,538.5486202396044,YDR318W,35,8.759010832393825
YDR319C,707,413.4135445270362,YDR319C,126,31.532438996617774
YDR320C,711,415.7525179048412,YDR320C,79,19.770338735974633
YDR320C-A,48,28.067680533660166,YDR320C-A,101,25.27600268776504
YDR320W-B,29,16.95755698908635,YDR320W-B,3,0.7507723570623278
YDR321W,140,81.86406822317548,YDR321W,1931,483.24714049578506
YDR322W,125,73.09291805640667,YDR322W,106,26.527289949535586
YDR322C-A,43,25.1439638114039,YDR322C-A,199,49.80123301846775
YDR323C,174,101.74534193451811,YDR323C,17,4.254376690019858
YDR324C,387,226.2956743026351,YDR324C,204,51.0525202802383
YDR325W,2084,1218.6051298364123,YDR325W,22,5.505663951790404
YDR326C,525,306.9902558369081,YDR326C,124,31.03192409190955
YDR327W,0,0.0,YDR327W,270,67.5695121356095
YDR328C,0,0.0,YDR328C,610,152.65704593600668
YDR329C,14,8.186406822317549,YDR329C,96,24.02471542599449
YDR330W,33,19.296530366891364,YDR330W,50,12.512872617705465
YDR331W,93,54.38113103396657,YDR331W,184,46.047371233156106
YDR332W,127,74.26240474530918,YDR332W,28,7.007208665915059
YDR333C,241,140.92314601275208,YDR333C,69,17.26776421243354
YDR334W,249,145.60109276836212,YDR334W,43,10.7610704512267
YDR335W,545,318.6851227259331,YDR335W,80,20.020596188328746
YDR336W,110,64.32176788963788,YDR336W,30,7.507723570623279
YDR337W,60,35.08460066707521,YDR337W,57,14.264674784184228
YDR338C,56,32.745627289270196,YDR338C,106,26.527289949535586
YDR339C,29,16.95755698908635,YDR339C,205,51.3027777325924
YDR340W,41,23.97447712250139,YDR340W,4,1.0010298094164372
YDR341C,186,108.76226206793314,YDR341C,995,249.00616509233873
YDR342C,63,36.838830700428964,YDR342C,593,148.4026692459868
YDR343C,55,32.16088394481894,YDR343C,564,141.14520312771762
YDR344C,33,19.296530366891364,YDR344C,9,2.2523170711869835
YDR345C,96,56.13536106732033,YDR345C,5333,1334.6229934044648
YDR346C,66,38.59306073378273,YDR346C,390,97.60040641810262
YDR347W,54,31.576140600367683,YDR347W,214,53.55509480377939
YDR348C,71,41.516777456038994,YDR348C,80,20.020596188328746
YDR349C,144,84.2030416009805,YDR349C,656,164.1688887442957
YDR350C,331,193.5500470133649,YDR350C,91,22.773428164223944
YDR351W,573,335.05793637056826,YDR351W,55,13.764159879476011
YDR352W,219,128.0587924348245,YDR352W,370,92.59525737102044
YDR353W,165,96.48265183445682,YDR353W,1360,340.35013520158867
YDR354W,108,63.152281200735366,YDR354W,543,135.88979662828135
YDR354C-A,25,14.618583611281336,YDR354C-A,34,8.508753380039716
YDR356W,158,92.38944842329805,YDR356W,19,4.754891594728076
YDR357C,14,8.186406822317549,YDR357C,64,16.016476950662994
YDR358W,17,9.94063685567131,YDR358W,21,5.255406499436296
YDR359C,516,301.7275657368468,YDR359C,73,18.268794021849978
YDR360W,15,8.771150166768802,YDR360W,2,0.5005149047082186
YDR361C,28,16.372813644635098,YDR361C,448,112.11533865464095
YDR362C,38,22.220247089147634,YDR362C,42,10.510812998872591
YDR363W,52,30.40665391146518,YDR363W,15,3.7538617853116394
YDR363W-A,119,69.58445798969916,YDR363W-A,131,32.78372625838831
YDR364C,712,416.33726124929245,YDR364C,31,7.757981022977387
YDR365C,868,507.557222983688,YDR365C,94,23.52420052128627
YDR366C,99,57.88959110067409,YDR366C,3,0.7507723570623278
YDR367W,290,169.5755698908635,YDR367W,359,89.84242539512523
YDR368W,451,263.7192483475153,YDR368W,287,71.82388882562937
YDR369C,968,566.0315574288134,YDR369C,20,5.005149047082186
YDR370C,554,323.94781282599445,YDR370C,52,13.013387522413684
YDR371W,625,365.4645902820334,YDR371W,32,8.008238475331497
YDR372C,285,166.65185316860723,YDR372C,131,32.78372625838831
YDR373W,77,45.025237522746515,YDR373W,153,38.28939021017872
YDR374C,115,67.24548461189416,YDR374C,3,0.7507723570623278
YDR374W-A,33,19.296530366891364,YDR374W-A,58,14.514932236538339
YDR375C,107,62.56753785628411,YDR375C,82,20.521111093036964
YDR376W,193,112.85546547909192,YDR376W,86,21.5221409024534
YDR377W,72,42.10152080049025,YDR377W,273,68.32028449267183
YDR378C,41,23.97447712250139,YDR378C,191,47.799173399634874
YDR379W,388,226.88041764708635,YDR379W,30,7.507723570623279
YDR379C-A,28,16.372813644635098,YDR379C-A,20,5.005149047082186
YDR380W,167,97.65213852335933,YDR380W,157,39.29042001959516
YDR381W,227,132.73673919043452,YDR381W,1259,315.0741325138236
YDR381C-A,79,46.194724211649024,YDR381C-A,41,10.260555546518482
YDR382W,32,18.711787022440113,YDR382W,5807,1453.2450258203125
YDR383C,38,22.220247089147634,YDR383C,16,4.004119237665749
YDR384C,48,28.067680533660166,YDR384C,329,82.33470182450196
YDR385W,178,104.08431531232311,YDR385W,38307,9586.612227328866
YDR386W,80,46.77946755610028,YDR386W,10,2.502574523541093
YDR387C,30,17.542300333537604,YDR387C,148,37.038102948408174
YDR388W,17,9.94063685567131,YDR388W,395,98.85169367987316
YDR389W,69,40.347290767136485,YDR389W,48,12.012357712997245
YDR390C,73,42.6862641449415,YDR390C,71,17.76827911714176
YDR391C,28,16.372813644635098,YDR391C,126,31.532438996617774
YDR392W,36,21.050760400245125,YDR392W,40,10.010298094164373
YDR393W,22,12.864353577927576,YDR393W,41,10.260555546518482
YDR394W,7,4.0932034111587745,YDR394W,353,88.34088068100057
YDR395W,40,23.38973377805014,YDR395W,295,73.82594844446224
YDR396W,9,5.262690100061281,YDR396W,153,38.28939021017872
YDR397C,7,4.0932034111587745,YDR397C,121,30.281151734847224
YDR398W,29,16.95755698908635,YDR398W,314,78.58084003919032
YDR399W,13,7.601663477866295,YDR399W,1472,368.37896986524885
YDR400W,31,18.127043677988855,YDR400W,272,68.07002704031773
YDR401W,7,4.0932034111587745,YDR401W,5,1.2512872617705466
YDR402C,7,4.0932034111587745,YDR402C,5,1.2512872617705466
YDR403W,24,14.033840266830083,YDR403W,22,5.505663951790404
YDR404C,3,1.7542300333537604,YDR404C,504,126.1297559864711
YDR405W,12,7.0169201334150415,YDR405W,52,13.013387522413684
YDR406W,31,18.127043677988855,YDR406W,82,20.521111093036964
YDR406W-A,14,8.186406822317549,YDR406W-A,1,0.2502574523541093
YDR407C,205,119.87238561250695,YDR407C,39,9.760040641810262
YDR408C,46,26.898193844757657,YDR408C,332,83.0854741815643
YDR409W,307,179.5162067465348,YDR409W,105,26.277032497181477
YDR410C,47,27.482937189208915,YDR410C,222,55.557154422612264
YDR411C,46,26.898193844757657,YDR411C,276,69.07105684973416
YDR412W,72,42.10152080049025,YDR412W,72,18.01853656949587
YDR413C,66,38.59306073378273,YDR413C,56,14.014417331830119
YDR414C,163,95.31316514555431,YDR414C,134,33.534498615450644
YDR415C,151,88.29624501213928,YDR415C,110,27.528319758952023
YDR416W,579,338.5663964372757,YDR416W,72,18.01853656949587
YDR417C,51,29.821910567013926,YDR417C,3322,831.355256720351
YDR418W,64,37.423574044880226,YDR418W,6711,1679.4777627484275
YDR419W,79,46.194724211649024,YDR419W,41,10.260555546518482
YDR420W,247,144.4316060794596,YDR420W,178,44.54582651903145
YDR421W,216,126.30456240147073,YDR421W,38,9.509783189456153
YDR422C,162,94.72842180110305,YDR422C,119,29.780636830139006
YDR423C,131,76.6013781231142,YDR423C,84,21.021625997745183
YDR424C,63,36.838830700428964,YDR424C,107,26.777547401889695
YDR425W,271,158.46544634628967,YDR425W,20,5.005149047082186
YDR426C,121,70.75394467860167,YDR426C,6,1.5015447141246556
YDR427W,302,176.59249002427856,YDR427W,261,65.31719506442252
YDR428C,406,237.4057978472089,YDR428C,104,26.026775044827367
YDR429C,62,36.25408735597771,YDR429C,894,223.7301624045737
YDR430C,770,450.25237522746517,YDR430C,46,11.511842808289027
YDR431W,109,63.737024545186635,YDR431W,1,0.2502574523541093
YDR432W,306,178.93146340208355,YDR432W,969,242.4994713311319
YDR433W,136,79.52509484537048,YDR433W,25,6.256436308852733
YDR434W,294,171.9145432686685,YDR434W,106,26.527289949535586
YDR435C,100,58.47433444512534,YDR435C,129,32.283211353680095
YDR436W,176,102.9148286234206,YDR436W,79,19.770338735974633
YDR437W,15,8.771150166768802,YDR437W,18,4.504634142373967
YDR438W,218,127.47404909037327,YDR438W,88,22.022655807161616
YDR439W,375,219.27875416922004,YDR439W,46,11.511842808289027
YDR440W,209,122.21135899031198,YDR440W,20,5.005149047082186
YDR441C,22,12.864353577927576,YDR441C,466,116.61997279701492
YDR442W,23,13.449096922378828,YDR442W,7,1.7518021664787649
YDR443C,128,74.84714808976045,YDR443C,40,10.010298094164373
YDR444W,155,90.63521838994428,YDR444W,70,17.51802166478765
YDR445C,40,23.38973377805014,YDR445C,21,5.255406499436296
YDR447C,27,15.788070300183842,YDR447C,4689,1173.4571940884184
YDR448W,123,71.92343136750416,YDR448W,25,6.256436308852733
YDR449C,536,313.42243262587186,YDR449C,78,19.520081283620524
YDR450W,228,133.3214825348858,YDR450W,6391,1599.3953779951123
YDR451C,189,110.51649210128691,YDR451C,97,24.2749728783486
YDR452W,621,363.12561690422837,YDR452W,205,51.3027777325924
YDR453C,100,58.47433444512534,YDR453C,26,6.506693761206842
YDR454C,83,48.533697589454036,YDR454C,1586,396.90831943361735
YDR455C,97,56.72010441177159,YDR455C,38,9.509783189456153
YDR456W,571,333.88844968166575,YDR456W,583,145.90009472244571
YDR457W,1459,853.1405395543787,YDR457W,167,41.79299454313625
YDR458C,160,93.55893511220056,YDR458C,30,7.507723570623279
YDR459C,43,25.1439638114039,YDR459C,94,23.52420052128627
YDR460W,72,42.10152080049025,YDR460W,22,5.505663951790404
YDR461W,26,15.20332695573259,YDR461W,1,0.2502574523541093
YDR461C-A,12,7.0169201334150415,YDR461C-A,9,2.2523170711869835
YDR462W,32,18.711787022440113,YDR462W,37,9.259525737102043
YDR463W,79,46.194724211649024,YDR463W,54,13.513902427121902
YDR464W,107,62.56753785628411,YDR464W,68,17.01750676007943
YDR465C,5,2.9237167222562674,YDR465C,347,86.83933596687592
YDR466W,29,16.95755698908635,YDR466W,54,13.513902427121902
YDR467C,9,5.262690100061281,YDR467C,10,2.502574523541093
YDR468C,27,15.788070300183842,YDR468C,33,8.258495927685606
YDR469W,18,10.525380200122562,YDR469W,45,11.261585355934917
YDR470C,26,15.20332695573259,YDR470C,49,12.262615165351356
YDR471W,1,0.5847433444512535,YDR471W,3608,902.9288880936263
YDR472W,8,4.677946755610028,YDR472W,210,52.55406499436295
YDR473C,26,15.20332695573259,YDR473C,14,3.5036043329575297
YDR475C,54,31.576140600367683,YDR475C,106,26.527289949535586
YDR476C,15,8.771150166768802,YDR476C,267,66.81873977854718
YDR477W,110,64.32176788963788,YDR477W,88,22.022655807161616
YDR478W,62,36.25408735597771,YDR478W,18,4.504634142373967
YDR479C,208,121.62661564586072,YDR479C,103,25.776517592473258
YDR480W,68,39.76254742268524,YDR480W,34,8.508753380039716
YDR481C,64,37.423574044880226,YDR481C,754,188.6941190749984
YDR482C,9,5.262690100061281,YDR482C,80,20.020596188328746
YDR483W,53,30.991397255916432,YDR483W,1596,399.4108939571584
YDR484W,59,34.49985732262395,YDR484W,27,6.756951213560951
YDR485C,62,36.25408735597771,YDR485C,33,8.258495927685606
YDR486C,15,8.771150166768802,YDR486C,65,16.266734403017104
YDR487C,9,5.262690100061281,YDR487C,1289,322.5818560844469
YDR488C,16,9.355893511220057,YDR488C,61,15.265704593600665
YDR489W,20,11.69486688902507,YDR489W,63,15.766219498308887
YDR490C,26,15.20332695573259,YDR490C,105,26.277032497181477
YDR491C,16,9.355893511220057,YDR491C,91,22.773428164223944
YDR492W,45,26.313450500306406,YDR492W,819,204.9608534780155
YDR493W,1,0.5847433444512535,YDR493W,58,14.514932236538339
YDR494W,2316,1354.265585749103,YDR494W,60,15.015447141246558
YDR495C,8197,4793.141194466924,YDR495C,26,6.506693761206842
YDR496C,3409,1993.390061234323,YDR496C,175,43.79505416196912
YDR497C,1394,815.1322221650473,YDR497C,2909,727.9989288981039
YDR498C,659,385.34586399337604,YDR498C,99,24.77548778305682
YDR499W,1172,685.3191996968691,YDR499W,21,5.255406499436296
YDR500C,496,290.0326988478217,YDR500C,3169,793.0658665101723
YDR501W,1323,773.6154447090083,YDR501W,31,7.757981022977387
YDR502C,1266,740.2850740752868,YDR502C,825,206.46239819214014
YDR503C,1127,659.0057491965626,YDR503C,83,20.771368545391073
YDR504C,762,445.57442847185513,YDR504C,13,3.253346880603421
YDR505C,2729,1595.7645870074705,YDR505C,73,18.268794021849978
YDR506C,1717,1004.0043224228021,YDR506C,24,6.0061788564986225
YDR507C,1424,832.6745224985849,YDR507C,62,15.515962045954774
YDR508C,283,165.48236647970472,YDR508C,787,196.952615002684
YDR509W,47,27.482937189208915,YDR509W,53,13.263644974767793
YDR510W,10,5.847433444512535,YDR510W,584,146.15035217479982
YDR510C-A,5,2.9237167222562674,YDR510C-A,179,44.79608397138556
YDR511W,14,8.186406822317549,YDR511W,52,13.013387522413684
YDR512C,10,5.847433444512535,YDR512C,89,22.272913259515725
YDR513W,12,7.0169201334150415,YDR513W,269,67.3192546832554
YDR514C,33,19.296530366891364,YDR514C,52,13.013387522413684
YDR515W,34,19.88127371134262,YDR515W,6,1.5015447141246556
YDR516C,15,8.771150166768802,YDR516C,303,75.82800806329512
YDR517W,8,4.677946755610028,YDR517W,359,89.84242539512523
YDR518W,5,2.9237167222562674,YDR518W,101,25.27600268776504
YDR519W,3,1.7542300333537604,YDR519W,342,85.58804870510538
YDR520C,19,11.110123544573817,YDR520C,52,13.013387522413684
YDR521W,2,1.169486688902507,YDR521W,1,0.2502574523541093
YDR522C,10,5.847433444512535,YDR522C,10,2.502574523541093
YDR523C,48,28.067680533660166,YDR523C,5,1.2512872617705466
YDR524C,39,22.804990433598885,YDR524C,58,14.514932236538339
YDR524W-C,673,393.5322708156936,YDR524W-C,1149,287.5458127548716
YDR524C-B,1,0.5847433444512535,YDR524C-B,4458,1115.6477225946192
YDR524C-A,1,0.5847433444512535,YDR524C-A,2,0.5005149047082186
YDR525W,4,2.338973377805014,YDR525W,1,0.2502574523541093
YDR525W-A,0,0.0,YDR525W-A,79,19.770338735974633
YDR526C,0,0.0,YDR526C,21,5.255406499436296
YDR527W,15,8.771150166768802,YDR527W,122,30.53140918720133
YDR528W,25,14.618583611281336,YDR528W,12,3.0030894282493112
YDR529C,0,0.0,YDR529C,814,203.70956621624495
YDR530C,0,0.0,YDR530C,124,31.03192409190955
YDR531W,9,5.262690100061281,YDR531W,270,67.5695121356095
YDR532C,12,7.0169201334150415,YDR532C,14,3.5036043329575297
YDR533C,10,5.847433444512535,YDR533C,174,43.544796709615014
YDR534C,2,1.169486688902507,YDR534C,22,5.505663951790404
YDR535C,1,0.5847433444512535,YDR535C,7,1.7518021664787649
YDR536W,6,3.5084600667075208,YDR536W,14,3.5036043329575297
YDR537C,11,6.432176788963788,YDR537C,235,58.81050130321568
YDR538W,12,7.0169201334150415,YDR538W,305,76.32852296800334
YDR539W,54,31.576140600367683,YDR539W,197,49.30071811375953
YDR540C,36,21.050760400245125,YDR540C,13,3.253346880603421
YDR541C,15,8.771150166768802,YDR541C,47,11.762100260643136
YDR542W,3,1.7542300333537604,YDR542W,3,0.7507723570623278
YDR543C,1,0.5847433444512535,YDR543C,1,0.2502574523541093
YDR545W,34,19.88127371134262,YDR545W,138,34.53552842486708
YDR545C-A,0,0.0,YDR545C-A,14,3.5036043329575297
YEL077C,6,3.5084600667075208,YEL077C,132,33.033983710742426
YEL077W-A,0,0.0,YEL077W-A,18,4.504634142373967
YEL076C-A,0,0.0,YEL076C-A,1,0.2502574523541093
YEL075W-A,2,1.169486688902507,YEL075W-A,10,2.502574523541093
YEL075C,4,2.338973377805014,YEL075C,8,2.0020596188328743
YEL074W,4,2.338973377805014,YEL074W,3,0.7507723570623278
YEL073C,9,5.262690100061281,YEL073C,17,4.254376690019858
YEL072W,139,81.27932487872422,YEL072W,7,1.7518021664787649
YEL071W,137,80.10983818982173,YEL071W,2044,511.5262326117994
YEL070W,694,405.81188104916987,YEL070W,6,1.5015447141246556
YEL069C,15,8.771150166768802,YEL069C,6,1.5015447141246556
YEL068C,10,5.847433444512535,YEL068C,67,16.767249307725322
YEL067C,4,2.338973377805014,YEL067C,17,4.254376690019858
YEL066W,6,3.5084600667075208,YEL066W,165,41.292479638428034
YEL065W,13,7.601663477866295,YEL065W,172,43.0442818049068
YEL064C,10,5.847433444512535,YEL064C,55,13.764159879476011
YEL063C,17,9.94063685567131,YEL063C,300,75.07723570623278
YEL062W,138,80.69458153427297,YEL062W,34,8.508753380039716
YEL061C,1072,626.8448652517437,YEL061C,23,5.755921404144513
YEL060C,21,12.279610233476323,YEL060C,566,141.64571803242586
YEL059C-A,5,2.9237167222562674,YEL059C-A,24,6.0061788564986225
YEL059W,4,2.338973377805014,YEL059W,5,1.2512872617705466
YEL058W,21,12.279610233476323,YEL058W,1212,303.31203225318046
YEL057C,20,11.69486688902507,YEL057C,10,2.502574523541093
YEL056W,13,7.601663477866295,YEL056W,124,31.03192409190955
YEL055C,81,47.36421090055153,YEL055C,141,35.286300781929405
YEL054C,5,2.9237167222562674,YEL054C,6163,1542.3366788583755
YEL053W-A,3,1.7542300333537604,YEL053W-A,2700,675.6951213560951
YEL053C,25,14.618583611281336,YEL053C,41,10.260555546518482
YEL052W,15,8.771150166768802,YEL052W,189,47.298658494926656
YEL051W,21,12.279610233476323,YEL051W,603,150.90524376952789
YEL050W-A,1,0.5847433444512535,YEL050W-A,35,8.759010832393825
YEL050C,18,10.525380200122562,YEL050C,201,50.30174792317597
YEL049W,1,0.5847433444512535,YEL049W,4,1.0010298094164372
YEL048C,0,0.0,YEL048C,15,3.7538617853116394
YEL047C,16,9.355893511220057,YEL047C,724,181.18639550437513
YEL046C,7,4.0932034111587745,YEL046C,1568,392.4036852912434
YEL045C,0,0.0,YEL045C,9,2.2523170711869835
YEL044W,4,2.338973377805014,YEL044W,170,42.543766900198584
YEL043W,340,198.81273711342618,YEL043W,87,21.772398354807507
YEL042W,1,0.5847433444512535,YEL042W,1375,344.10399698690026
YEL041W,12,7.0169201334150415,YEL041W,32,8.008238475331497
YEL040W,16,9.355893511220057,YEL040W,5667,1418.2089824907375
YEL039C,4,2.338973377805014,YEL039C,19,4.754891594728076
YEL038W,1,0.5847433444512535,YEL038W,351,87.84036577629236
YEL037C,32,18.711787022440113,YEL037C,409,102.3552980128307
YEL036C,5,2.9237167222562674,YEL036C,254,63.56539289794376
YEL035C,0,0.0,YEL035C,8,2.0020596188328743
YEL034C-A,13,7.601663477866295,YEL034C-A,19061,4770.157299321678
YEL034W,3,1.7542300333537604,YEL034W,16579,4149.018302578778
YEL033W,16,9.355893511220057,YEL033W,1099,275.0329401371661
YEL032W,32,18.711787022440113,YEL032W,323,80.8331571103773
YEL032C-A,2,1.169486688902507,YEL032C-A,17,4.254376690019858
YEL031W,60,35.08460066707521,YEL031W,2158,540.0555821801678
YEL030C-A,3,1.7542300333537604,YEL030C-A,1,0.2502574523541093
YEL030W,9,5.262690100061281,YEL030W,74,18.519051474204087
YEL029C,4,2.338973377805014,YEL029C,170,42.543766900198584
YEL028W,4,2.338973377805014,YEL028W,8,2.0020596188328743
YEL027W,37,21.63550374469638,YEL027W,3321,831.104999267997
YEL026W,84,49.11844093390529,YEL026W,1394,348.8588885816284
YEL025C,131,76.6013781231142,YEL025C,79,19.770338735974633
YEL024W,75,43.85575083384401,YEL024W,245,61.31307582675678
YEL023C,179,104.66905865677437,YEL023C,2,0.5005149047082186
YEL022W,247,144.4316060794596,YEL022W,67,16.767249307725322
YEL021W,82,47.94895424500278,YEL021W,314,78.58084003919032
YEL020C-B,79,46.194724211649024,YEL020C-B,101,25.27600268776504
YEL020W-A,96,56.13536106732033,YEL020W-A,217,54.30586716084172
YEL020C,459,268.39719510312534,YEL020C,57,14.264674784184228
YEL019C,163,95.31316514555431,YEL019C,14,3.5036043329575297
YEL018C-A,37,21.63550374469638,YEL018C-A,10,2.502574523541093
YEL018W,41,23.97447712250139,YEL018W,22,5.505663951790404
YEL017C-A,1,0.5847433444512535,YEL017C-A,860,215.221409024534
YEL017W,18,10.525380200122562,YEL017W,265,66.31822487383896
YEL016C,38,22.220247089147634,YEL016C,35,8.759010832393825
YEL015W,89,52.04215765616156,YEL015W,77,19.269823831266415
YEL013W,64,37.423574044880226,YEL013W,204,51.0525202802383
YEL012W,43,25.1439638114039,YEL012W,22,5.505663951790404
YEL011W,138,80.69458153427297,YEL011W,58,14.514932236538339
YEL010W,39,22.804990433598885,YEL010W,1,0.2502574523541093
YEL009C-A,44,25.72870715585515,YEL009C-A,1,0.2502574523541093
YEL009C,498,291.20218553672424,YEL009C,2990,748.2697825387868
YEL008W,322,188.2873569133036,YEL008W,12,3.0030894282493112
YEL008C-A,147,85.95727163433425,YEL008C-A,5,1.2512872617705466
YEL007W,1279,747.8867375531532,YEL007W,159,39.79093492430338
YEL006W,377,220.44824085812255,YEL006W,168,42.043251995490365
YEL005C,347,202.90594052458493,YEL005C,25,6.256436308852733
YEL004W,409,239.16002788056267,YEL004W,47,11.762100260643136
YEL003W,114,66.6607412674429,YEL003W,186,46.547886137864324
YEL002C,280,163.72813644635096,YEL002C,1191,298.0566257537442
YEL001C,78,45.60998086719777,YEL001C,968,242.2492138787778
YER001W,42,24.559220466952645,YER001W,334,83.5859890862725
YER002W,8,4.677946755610028,YER002W,75,18.769308926558196
YER003C,19,11.110123544573817,YER003C,879,219.97630061926208
YER004W,2,1.169486688902507,YER004W,472,118.12151751113959
YER005W,26,15.20332695573259,YER005W,249,62.31410563617322
YER006W,32,18.711787022440113,YER006W,964,241.24818406936134
YER006C-A,7,4.0932034111587745,YER006C-A,1,0.2502574523541093
YER007W,85,49.703184278356545,YER007W,16,4.004119237665749
YER007C-A,23,13.449096922378828,YER007C-A,400,100.10298094164372
YER008C,354,206.99914393574372,YER008C,53,13.263644974767793
YER009W,24,14.033840266830083,YER009W,2090,523.0380754200885
YER010C,22,12.864353577927576,YER010C,159,39.79093492430338
YER011W,913,533.8706734839943,YER011W,18,4.504634142373967
YER012W,829,484.7522325500891,YER012W,144,36.03707313899174
YER013W,5018,2934.2421024563896,YER013W,42,10.510812998872591
YER014W,2319,1356.0198157824568,YER014W,59,14.765189688892448
YER014C-A,1200,701.6920133415042,YER014C-A,32,8.008238475331497
